t,mx,my,mz
4599.630000,12.673829,-16.294922,16.706252
4599.649000,10.682227,-15.751759,17.924416
4599.668000,10.682227,-15.751759,17.924416
4599.687000,10.682227,-15.751759,17.924416
4599.706000,10.682227,-15.751759,17.924416
4599.726000,10.682227,-15.751759,17.924416
4599.746000,10.682227,-15.751759,17.924416
4599.766000,11.225391,-16.657032,17.054298
4599.786000,11.225391,-16.657032,17.054298
4599.806000,11.225391,-16.657032,17.054298
4599.826000,11.225391,-16.657032,17.054298
4599.846000,11.225391,-16.657032,17.054298
4599.866000,11.225391,-16.657032,17.054298
4599.886000,9.595899,-16.838088,16.880274
4599.906000,9.595899,-16.838088,16.880274
4599.925000,9.595899,-16.838088,16.880274
4599.945000,9.595899,-16.838088,16.880274
4599.964000,9.595899,-16.838088,16.880274
4599.983000,9.595899,-16.838088,16.880274
4600.002000,9.595899,-16.838088,16.880274
4600.021000,8.147461,-16.475976,17.924416
4600.040000,8.147461,-16.475976,17.924416
4600.060000,8.147461,-16.475976,17.924416
4600.080000,8.147461,-16.475976,17.924416
4600.100000,8.147461,-16.475976,17.924416
4600.120000,8.147461,-16.475976,17.924416
4600.140000,6.880078,-15.208594,18.794532
4600.160000,6.880078,-15.208594,18.794532
4600.180000,6.880078,-15.208594,18.794532
4600.201000,6.880078,-15.208594,18.794532
4600.222000,6.880078,-15.208594,18.794532
4600.243000,6.880078,-15.208594,18.794532
4600.263000,6.880078,-15.208594,18.794532
4600.284000,4.164258,-15.389649,20.012696
4600.304000,4.164258,-15.389649,20.012696
4600.324000,4.164258,-15.389649,20.012696
4600.370000,4.164258,-15.389649,20.012696
4600.390000,4.164258,-15.389649,20.012696
4600.411000,3.258984,-15.570704,19.490626
4600.431000,3.258984,-15.570704,19.490626
4600.452000,3.258984,-15.570704,19.490626
4600.472000,3.258984,-15.570704,19.490626
4600.493000,3.258984,-15.570704,19.490626
4600.513000,3.258984,-15.570704,19.490626
4600.533000,1.810547,-15.570704,21.230860
4600.553000,1.810547,-15.570704,21.230860
4600.573000,1.810547,-15.570704,21.230860
4600.594000,1.810547,-15.570704,21.230860
4600.614000,1.810547,-15.570704,21.230860
4600.633000,1.810547,-15.570704,21.230860
4600.652000,-0.362109,-12.311719,20.534768
4600.671000,-0.362109,-12.311719,20.534768
4600.690000,-0.362109,-12.311719,20.534768
4600.710000,-0.362109,-12.311719,20.534768
4600.729000,-0.362109,-12.311719,20.534768
4600.749000,-0.362109,-12.311719,20.534768
4600.769000,-0.362109,-12.311719,20.534768
4600.788000,-4.707422,-13.398047,21.230860
4600.808000,-4.707422,-13.398047,21.230860
4600.828000,-4.707422,-13.398047,21.230860
4600.848000,-4.707422,-13.398047,21.230860
4600.868000,-4.707422,-13.398047,21.230860
4600.889000,-4.707422,-13.398047,21.230860
4600.909000,-5.431640,-12.311719,23.667188
4600.929000,-5.431640,-12.311719,23.667188
4600.949000,-5.431640,-12.311719,23.667188
4600.969000,-5.431640,-12.311719,23.667188
4600.989000,-5.431640,-12.311719,23.667188
4601.008000,-5.431640,-12.311719,23.667188
4601.027000,-8.509571,-9.958008,23.145118
4601.047000,-8.509571,-9.958008,23.145118
4601.066000,-8.509571,-9.958008,23.145118
4601.085000,-8.509571,-9.958008,23.145118
4601.104000,-8.509571,-9.958008,23.145118
4601.123000,-8.509571,-9.958008,23.145118
4601.142000,-8.509571,-9.958008,23.145118
4601.162000,-10.139063,-10.139063,22.623046
4601.182000,-10.139063,-10.139063,22.623046
4601.202000,-10.139063,-10.139063,22.623046
4601.223000,-10.139063,-10.139063,22.623046
4601.243000,-10.139063,-10.139063,22.623046
4601.263000,-10.139063,-10.139063,22.623046
4601.283000,-11.587501,-7.604297,24.015236
4601.303000,-11.587501,-7.604297,24.015236
4601.324000,-11.587501,-7.604297,24.015236
4601.344000,-11.587501,-7.604297,24.015236
4601.364000,-11.587501,-7.604297,24.015236
4601.383000,-11.587501,-7.604297,24.015236
4601.402000,-11.587501,-7.604297,24.015236
4601.421000,-13.760157,-7.604297,24.363284
4601.440000,-13.760157,-7.604297,24.363284
4601.459000,-13.760157,-7.604297,24.363284
4601.478000,-13.760157,-7.604297,24.363284
4601.497000,-13.760157,-7.604297,24.363284
4601.518000,-13.760157,-7.604297,24.363284
4601.538000,-15.027539,-5.250586,23.493164
4601.558000,-15.027539,-5.250586,23.493164
4601.578000,-15.027539,-5.250586,23.493164
4601.598000,-15.027539,-5.250586,23.493164
4601.618000,-15.027539,-5.250586,23.493164
4601.638000,-15.027539,-5.250586,23.493164
4601.659000,-16.475976,-2.715820,23.841212
4601.679000,-16.475976,-2.715820,23.841212
4601.699000,-16.475976,-2.715820,23.841212
4601.719000,-16.475976,-2.715820,23.841212
4601.739000,-16.475976,-2.715820,23.841212
4601.758000,-16.475976,-2.715820,23.841212
4601.777000,-16.475976,-2.715820,23.841212
4601.796000,-19.372852,1.629492,23.145118
4601.815000,-19.372852,1.629492,23.145118
4601.834000,-19.372852,1.629492,23.145118
4601.853000,-19.372852,1.629492,23.145118
4601.872000,-19.372852,1.629492,23.145118
4601.892000,-19.372852,1.629492,23.145118
4601.912000,-19.010742,3.802148,23.493164
4601.932000,-19.010742,3.802148,23.493164
4601.952000,-19.010742,3.802148,23.493164
4601.972000,-19.010742,3.802148,23.493164
4601.992000,-19.010742,3.802148,23.493164
4602.013000,-19.010742,3.802148,23.493164
4602.033000,-19.010742,3.802148,23.493164
4602.053000,-19.191798,4.345312,23.319142
4602.073000,-19.191798,4.345312,23.319142
4602.093000,-19.191798,4.345312,23.319142
4602.112000,-19.191798,4.345312,23.319142
4602.131000,-19.191798,4.345312,23.319142
4602.151000,-19.191798,4.345312,23.319142
4602.170000,-18.467578,5.069532,22.275002
4602.189000,-18.467578,5.069532,22.275002
4602.209000,-18.467578,5.069532,22.275002
4602.228000,-18.467578,5.069532,22.275002
4602.247000,-18.467578,5.069532,22.275002
4602.297000,-21.364454,6.880078,20.186720
4602.317000,-21.364454,6.880078,20.186720
4602.336000,-21.364454,6.880078,20.186720
4602.356000,-21.364454,6.880078,20.186720
4602.375000,-21.364454,6.880078,20.186720
4602.394000,-21.364454,6.880078,20.186720
4602.414000,-21.545510,5.612696,20.360742
4602.434000,-21.545510,5.612696,20.360742
4602.454000,-21.545510,5.612696,20.360742
4602.474000,-21.545510,5.612696,20.360742
4602.495000,-21.545510,5.612696,20.360742
4602.515000,-21.545510,5.612696,20.360742
4602.535000,-21.545510,5.612696,20.360742
4602.556000,-19.372852,7.785352,21.404884
4602.576000,-19.372852,7.785352,21.404884
4602.596000,-19.372852,7.785352,21.404884
4602.617000,-19.372852,7.785352,21.404884
4602.637000,-19.372852,7.785352,21.404884
4602.657000,-19.372852,7.785352,21.404884
4602.677000,-19.734962,12.130665,21.752930
4602.697000,-19.734962,12.130665,21.752930
4602.716000,-19.734962,12.130665,21.752930
4602.736000,-19.734962,12.130665,21.752930
4602.755000,-19.734962,12.130665,21.752930
4602.774000,-19.734962,12.130665,21.752930
4602.793000,-17.743360,15.570704,20.882812
4602.812000,-17.743360,15.570704,20.882812
4602.831000,-17.743360,15.570704,20.882812
4602.850000,-17.743360,15.570704,20.882812
4602.870000,-17.743360,15.570704,20.882812
4602.890000,-17.743360,15.570704,20.882812
4602.911000,-17.743360,15.570704,20.882812
4602.931000,-15.389649,17.200196,21.752930
4602.951000,-15.389649,17.200196,21.752930
4602.971000,-15.389649,17.200196,21.752930
4602.991000,-15.389649,17.200196,21.752930
4603.011000,-15.389649,17.200196,21.752930
4603.031000,-15.389649,17.200196,21.752930
4603.050000,-15.932813,19.916016,21.230860
4603.069000,-15.932813,19.916016,21.230860
4603.089000,-15.932813,19.916016,21.230860
4603.109000,-15.932813,19.916016,21.230860
4603.128000,-15.932813,19.916016,21.230860
4603.147000,-15.932813,19.916016,21.230860
4603.167000,-15.932813,19.916016,21.230860
4603.187000,-18.648634,18.648634,20.360742
4603.206000,-18.648634,18.648634,20.360742
4603.225000,-18.648634,18.648634,20.360742
4603.244000,-18.648634,18.648634,20.360742
4603.264000,-18.648634,18.648634,20.360742
4603.284000,-18.648634,18.648634,20.360742
4603.304000,-17.743360,20.278126,19.490626
4603.324000,-17.743360,20.278126,19.490626
4603.344000,-17.743360,20.278126,19.490626
4603.364000,-17.743360,20.278126,19.490626
4603.383000,-17.743360,20.278126,19.490626
4603.403000,-17.743360,20.278126,19.490626
4603.422000,-17.743360,20.278126,19.490626
4603.441000,-17.562306,22.631836,18.620508
4603.460000,-17.562306,22.631836,18.620508
4603.479000,-17.562306,22.631836,18.620508
4603.498000,-17.562306,22.631836,18.620508
4603.517000,-17.562306,22.631836,18.620508
4603.538000,-17.562306,22.631836,18.620508
4603.558000,-18.467578,22.450782,20.186720
4603.578000,-18.467578,22.450782,20.186720
4603.599000,-18.467578,22.450782,20.186720
4603.619000,-18.467578,22.450782,20.186720
4603.639000,-18.467578,22.450782,20.186720
4603.660000,-18.467578,22.450782,20.186720
4603.680000,-17.381250,24.623438,18.446486
4603.700000,-17.381250,24.623438,18.446486
4603.720000,-17.381250,24.623438,18.446486
4603.740000,-17.381250,24.623438,18.446486
4603.760000,-17.381250,24.623438,18.446486
4603.779000,-17.381250,24.623438,18.446486
4603.798000,-17.381250,24.623438,18.446486
4603.817000,-17.381250,24.261330,19.490626
4603.836000,-17.381250,24.261330,19.490626
4603.855000,-17.381250,24.261330,19.490626
4603.874000,-17.381250,24.261330,19.490626
4603.893000,-17.381250,24.261330,19.490626
4603.913000,-17.381250,24.261330,19.490626
4603.934000,-14.846485,26.433984,18.794532
4603.954000,-14.846485,26.433984,18.794532
4603.974000,-14.846485,26.433984,18.794532
4603.994000,-14.846485,26.433984,18.794532
4604.014000,-14.846485,26.433984,18.794532
4604.034000,-14.846485,26.433984,18.794532
4604.054000,-14.846485,26.433984,18.794532
4604.074000,-13.398047,26.796094,19.142578
4604.094000,-13.398047,26.796094,19.142578
4604.114000,-13.398047,26.796094,19.142578
4604.133000,-13.398047,26.796094,19.142578
4604.153000,-13.398047,26.796094,19.142578
4604.203000,-12.311719,27.158204,20.882812
4604.223000,-12.311719,27.158204,20.882812
4604.244000,-12.311719,27.158204,20.882812
4604.264000,-12.311719,27.158204,20.882812
4604.284000,-12.311719,27.158204,20.882812
4604.304000,-12.311719,27.158204,20.882812
4604.324000,-12.673829,27.158204,21.230860
4604.345000,-12.673829,27.158204,21.230860
4604.365000,-12.673829,27.158204,21.230860
4604.385000,-12.673829,27.158204,21.230860
4604.404000,-12.673829,27.158204,21.230860
4604.423000,-12.673829,27.158204,21.230860
4604.442000,-12.130665,26.977150,21.752930
4604.462000,-12.130665,26.977150,21.752930
4604.481000,-12.130665,26.977150,21.752930
4604.500000,-12.130665,26.977150,21.752930
4604.519000,-12.130665,26.977150,21.752930
4604.538000,-12.130665,26.977150,21.752930
4604.559000,-12.130665,26.977150,21.752930
4604.579000,-11.044336,29.149806,21.056838
4604.599000,-11.044336,29.149806,21.056838
4604.619000,-11.044336,29.149806,21.056838
4604.639000,-11.044336,29.149806,21.056838
4604.659000,-11.044336,29.149806,21.056838
4604.679000,-11.044336,29.149806,21.056838
4604.699000,-10.682227,29.149806,21.056838
4604.719000,-10.682227,29.149806,21.056838
4604.739000,-10.682227,29.149806,21.056838
4604.758000,-10.682227,29.149806,21.056838
4604.778000,-10.682227,29.149806,21.056838
4604.797000,-10.682227,29.149806,21.056838
4604.816000,-10.682227,29.149806,18.968556
4604.835000,-10.682227,29.149806,18.968556
4604.854000,-10.682227,29.149806,18.968556
4604.874000,-10.682227,29.149806,18.968556
4604.893000,-10.682227,29.149806,18.968556
4604.912000,-10.682227,29.149806,18.968556
4604.932000,-10.682227,29.149806,18.968556
4604.952000,-10.320118,28.425586,20.012696
4604.972000,-10.320118,28.425586,20.012696
4604.993000,-10.320118,28.425586,20.012696
4605.014000,-10.320118,28.425586,20.012696
4605.035000,-10.320118,28.425586,20.012696
4605.055000,-10.320118,28.425586,20.012696
4605.075000,-9.052734,30.055078,19.142578
4605.095000,-9.052734,30.055078,19.142578
4605.116000,-9.052734,30.055078,19.142578
4605.137000,-9.052734,30.055078,19.142578
4605.158000,-9.052734,30.055078,19.142578
4605.178000,-9.052734,30.055078,19.142578
4605.199000,-9.414844,30.417188,19.142578
4605.219000,-9.414844,30.417188,19.142578
4605.239000,-9.414844,30.417188,19.142578
4605.259000,-9.414844,30.417188,19.142578
4605.278000,-9.414844,30.417188,19.142578
4605.297000,-9.414844,30.417188,19.142578
4605.316000,-9.414844,30.417188,19.142578
4605.335000,-7.785352,31.322462,18.968556
4605.354000,-7.785352,31.322462,18.968556
4605.373000,-7.785352,31.322462,18.968556
4605.392000,-7.785352,31.322462,18.968556
4605.412000,-7.785352,31.322462,18.968556
4605.432000,-7.785352,31.322462,18.968556
4605.453000,-6.880078,29.692970,16.010156
4605.473000,-6.880078,29.692970,16.010156
4605.493000,-6.880078,29.692970,16.010156
4605.513000,-6.880078,29.692970,16.010156
4605.533000,-6.880078,29.692970,16.010156
4605.553000,-6.880078,29.692970,16.010156
4605.573000,-7.604297,31.141408,17.054298
4605.593000,-7.604297,31.141408,17.054298
4605.612000,-7.604297,31.141408,17.054298
4605.631000,-7.604297,31.141408,17.054298
4605.651000,-7.604297,31.141408,17.054298
4605.670000,-7.604297,31.141408,17.054298
4605.689000,-7.604297,31.141408,17.054298
4605.708000,-6.880078,29.692970,16.010156
4605.727000,-6.880078,29.692970,16.010156
4605.746000,-6.880078,29.692970,16.010156
4605.766000,-6.880078,29.692970,16.010156
4605.787000,-6.880078,29.692970,16.010156
4605.807000,-6.880078,29.692970,16.010156
4605.828000,-4.526367,32.046680,17.576368
4605.849000,-4.526367,32.046680,17.576368
4605.869000,-4.526367,32.046680,17.576368
4605.889000,-4.526367,32.046680,17.576368
4605.909000,-4.526367,32.046680,17.576368
4605.929000,-4.526367,32.046680,17.576368
4605.949000,-4.526367,32.046680,17.576368
4605.969000,-4.164258,31.322462,16.880274
4605.990000,-4.164258,31.322462,16.880274
4606.010000,-4.164258,31.322462,16.880274
4606.030000,-4.164258,31.322462,16.880274
4606.049000,-4.164258,31.322462,16.880274
4606.068000,-4.164258,31.322462,16.880274
4606.087000,-2.534766,34.038284,17.402344
4606.106000,-2.534766,34.038284,17.402344
4606.157000,-2.534766,34.038284,17.402344
4606.177000,-2.534766,34.038284,17.402344
4606.196000,-2.534766,34.038284,17.402344
4606.215000,-2.353711,31.684572,17.576368
4606.234000,-2.353711,31.684572,17.576368
4606.253000,-2.353711,31.684572,17.576368
4606.272000,-2.353711,31.684572,17.576368
4606.291000,-2.353711,31.684572,17.576368
4606.310000,-2.353711,31.684572,17.576368
4606.329000,-2.353711,31.684572,17.576368
4606.349000,-4.345312,31.865626,19.142578
4606.369000,-4.345312,31.865626,19.142578
4606.389000,-4.345312,31.865626,19.142578
4606.409000,-4.345312,31.865626,19.142578
4606.429000,-4.345312,31.865626,19.142578
4606.449000,-4.345312,31.865626,19.142578
4606.469000,-2.353711,31.684572,21.404884
4606.489000,-2.353711,31.684572,21.404884
4606.508000,-2.353711,31.684572,21.404884
4606.527000,-2.353711,31.684572,21.404884
4606.546000,-2.353711,31.684572,21.404884
4606.565000,-2.353711,31.684572,21.404884
4606.584000,-1.267383,30.236134,20.708790
4606.603000,-1.267383,30.236134,20.708790
4606.623000,-1.267383,30.236134,20.708790
4606.642000,-1.267383,30.236134,20.708790
4606.662000,-1.267383,30.236134,20.708790
4606.682000,-1.267383,30.236134,20.708790
4606.702000,-1.267383,30.236134,20.708790
4606.722000,3.258984,32.227736,19.142578
4606.742000,3.258984,32.227736,19.142578
4606.762000,3.258984,32.227736,19.142578
4606.782000,3.258984,32.227736,19.142578
4606.803000,3.258984,32.227736,19.142578
4606.823000,3.258984,32.227736,19.142578
4606.843000,1.086328,32.589844,18.794532
4606.862000,1.086328,32.589844,18.794532
4606.881000,1.086328,32.589844,18.794532
4606.900000,1.086328,32.589844,18.794532
4606.919000,1.086328,32.589844,18.794532
4606.938000,1.086328,32.589844,18.794532
4606.957000,1.086328,32.589844,18.794532
4606.976000,1.267383,33.857228,15.140039
4606.996000,1.267383,33.857228,15.140039
4607.016000,1.267383,33.857228,15.140039
4607.036000,1.267383,33.857228,15.140039
4607.056000,1.267383,33.857228,15.140039
4607.076000,1.267383,33.857228,15.140039
4607.096000,-0.905274,33.495116,15.488087
4607.116000,-0.905274,33.495116,15.488087
4607.137000,-0.905274,33.495116,15.488087
4607.157000,-0.905274,33.495116,15.488087
4607.177000,-0.905274,33.495116,15.488087
4607.196000,-0.905274,33.495116,15.488087
4607.216000,-0.905274,33.495116,15.488087
4607.235000,-0.905274,33.495116,15.488087
4607.254000,-0.905274,33.495116,15.488087
4607.273000,-0.905274,33.495116,15.488087
4607.292000,-0.905274,33.495116,15.488087
4607.312000,-0.905274,33.495116,15.488087
4607.331000,-0.905274,33.495116,15.488087
4607.350000,3.077930,36.029884,13.747852
4607.371000,3.077930,36.029884,13.747852
4607.391000,3.077930,36.029884,13.747852
4607.411000,3.077930,36.029884,13.747852
4607.431000,3.077930,36.029884,13.747852
4607.451000,3.077930,36.029884,13.747852
4607.471000,3.802148,37.116210,12.007618
4607.491000,3.802148,37.116210,12.007618
4607.511000,3.802148,37.116210,12.007618
4607.532000,3.802148,37.116210,12.007618
4607.552000,3.802148,37.116210,12.007618
4607.571000,3.802148,37.116210,12.007618
4607.590000,3.802148,37.116210,12.007618
4607.609000,7.061133,38.202540,10.963477
4607.629000,7.061133,38.202540,10.963477
4607.648000,7.061133,38.202540,10.963477
4607.668000,7.061133,38.202540,10.963477
4607.687000,7.061133,38.202540,10.963477
4607.707000,7.061133,38.202540,10.963477
4607.726000,7.061133,38.202540,12.703712
4607.746000,7.061133,38.202540,12.703712
4607.766000,7.061133,38.202540,12.703712
4607.786000,7.061133,38.202540,12.703712
4607.806000,7.061133,38.202540,12.703712
4607.826000,7.061133,38.202540,12.703712
4607.846000,7.061133,38.202540,12.703712
4607.867000,9.595899,38.564650,11.311523
4607.887000,9.595899,38.564650,11.311523
4607.907000,9.595899,38.564650,11.311523
4607.928000,9.595899,38.564650,11.311523
4607.948000,9.595899,38.564650,11.311523
4607.968000,9.595899,38.564650,11.311523
4607.987000,8.871680,39.288868,12.355664
4608.007000,8.871680,39.288868,12.355664
4608.026000,8.871680,39.288868,12.355664
4608.045000,8.871680,39.288868,12.355664
4608.064000,8.871680,39.288868,12.355664
4608.111000,9.595899,35.305664,14.443946
4608.130000,9.595899,35.305664,14.443946
4608.149000,9.595899,35.305664,14.443946
4608.168000,9.595899,35.305664,14.443946
4608.188000,9.595899,35.305664,14.443946
4608.207000,9.595899,35.305664,14.443946
4608.226000,9.595899,35.305664,14.443946
4608.246000,11.225391,35.486720,13.225781
4608.266000,11.225391,35.486720,13.225781
4608.286000,11.225391,35.486720,13.225781
4608.306000,11.225391,35.486720,13.225781
4608.326000,11.225391,35.486720,13.225781
4608.346000,11.225391,35.486720,13.225781
4608.367000,12.854883,36.754104,12.007618
4608.387000,12.854883,36.754104,12.007618
4608.408000,12.854883,36.754104,12.007618
4608.428000,12.854883,36.754104,12.007618
4608.448000,12.854883,36.754104,12.007618
4608.469000,12.854883,36.754104,12.007618
4608.489000,15.751759,36.754104,12.355664
4608.508000,15.751759,36.754104,12.355664
4608.527000,15.751759,36.754104,12.355664
4608.546000,15.751759,36.754104,12.355664
4608.565000,15.751759,36.754104,12.355664
4608.585000,15.751759,36.754104,12.355664
4608.604000,15.751759,36.754104,12.355664
4608.623000,16.475976,36.754104,12.007618
4608.642000,16.475976,36.754104,12.007618
4608.662000,16.475976,36.754104,12.007618
4608.682000,16.475976,36.754104,12.007618
4608.702000,16.475976,36.754104,12.007618
4608.722000,16.475976,36.754104,12.007618
4608.742000,19.734962,36.029884,11.311523
4608.762000,19.734962,36.029884,11.311523
4608.782000,19.734962,36.029884,11.311523
4608.802000,19.734962,36.029884,11.311523
4608.821000,19.734962,36.029884,11.311523
4608.840000,19.734962,36.029884,11.311523
4608.860000,17.924416,37.478320,9.571289
4608.879000,17.924416,37.478320,9.571289
4608.898000,17.924416,37.478320,9.571289
4608.917000,17.924416,37.478320,9.571289
4608.936000,17.924416,37.478320,9.571289
4608.955000,17.924416,37.478320,9.571289
4608.975000,17.924416,37.478320,9.571289
4608.995000,18.286524,36.391996,10.267384
4609.015000,18.286524,36.391996,10.267384
4609.035000,18.286524,36.391996,10.267384
4609.055000,18.286524,36.391996,10.267384
4609.076000,18.286524,36.391996,10.267384
4609.096000,18.286524,36.391996,10.267384
4609.116000,20.097070,35.667776,9.919336
4609.136000,20.097070,35.667776,9.919336
4609.156000,20.097070,35.667776,9.919336
4609.175000,20.097070,35.667776,9.919336
4609.195000,20.097070,35.667776,9.919336
4609.215000,20.097070,35.667776,9.919336
4609.234000,20.097070,35.667776,9.919336
4609.253000,20.640236,37.297268,11.137501
4609.272000,20.640236,37.297268,11.137501
4609.292000,20.640236,37.297268,11.137501
4609.311000,20.640236,37.297268,11.137501
4609.330000,20.640236,37.297268,11.137501
4609.351000,20.640236,37.297268,11.137501
4609.371000,20.459180,35.667776,12.355664
4609.391000,20.459180,35.667776,12.355664
4609.412000,20.459180,35.667776,12.355664
4609.432000,20.459180,35.667776,12.355664
4609.452000,20.459180,35.667776,12.355664
4609.472000,20.459180,35.667776,12.355664
4609.492000,22.088672,35.124610,11.485547
4609.513000,22.088672,35.124610,11.485547
4609.533000,22.088672,35.124610,11.485547
4609.554000,22.088672,35.124610,11.485547
4609.575000,22.088672,35.124610,11.485547
4609.596000,22.088672,35.124610,11.485547
4609.616000,22.088672,35.124610,11.485547
4609.636000,24.261330,35.848830,11.485547
4609.656000,24.261330,35.848830,11.485547
4609.675000,24.261330,35.848830,11.485547
4609.694000,24.261330,35.848830,11.485547
4609.713000,24.261330,35.848830,11.485547
4609.732000,24.261330,35.848830,11.485547
4609.751000,25.347658,36.210936,10.789454
4609.770000,25.347658,36.210936,10.789454
4609.789000,25.347658,36.210936,10.789454
4609.808000,25.347658,36.210936,10.789454
4609.828000,25.347658,36.210936,10.789454
4609.849000,25.347658,36.210936,10.789454
4609.869000,25.347658,36.210936,10.789454
4609.889000,24.442384,34.219336,9.919336
4609.909000,24.442384,34.219336,9.919336
4609.930000,24.442384,34.219336,9.919336
4609.950000,24.442384,34.219336,9.919336
4609.970000,24.442384,34.219336,9.919336
4609.990000,24.442384,34.219336,9.919336
4610.010000,26.433984,32.227736,11.833594
4610.029000,26.433984,32.227736,11.833594
4610.077000,26.433984,32.227736,11.833594
4610.097000,26.433984,32.227736,11.833594
4610.117000,26.433984,32.227736,11.833594
4610.137000,28.968752,34.038284,10.093360
4610.158000,28.968752,34.038284,10.093360
4610.178000,28.968752,34.038284,10.093360
4610.199000,28.968752,34.038284,10.093360
4610.219000,28.968752,34.038284,10.093360
4610.239000,28.968752,34.038284,10.093360
4610.259000,29.874026,33.495116,8.527149
4610.279000,29.874026,33.495116,8.527149
4610.298000,29.874026,33.495116,8.527149
4610.317000,29.874026,33.495116,8.527149
4610.336000,29.874026,33.495116,8.527149
4610.355000,29.874026,33.495116,8.527149
4610.374000,29.874026,33.495116,8.527149
4610.393000,28.787696,32.046680,9.919336
4610.413000,28.787696,32.046680,9.919336
4610.433000,28.787696,32.046680,9.919336
4610.454000,28.787696,32.046680,9.919336
4610.475000,28.787696,32.046680,9.919336
4610.495000,28.787696,32.046680,9.919336
4610.515000,30.598244,31.322462,9.919336
4610.535000,30.598244,31.322462,9.919336
4610.555000,30.598244,31.322462,9.919336
4610.575000,30.598244,31.322462,9.919336
4610.595000,30.598244,31.322462,9.919336
4610.615000,30.598244,31.322462,9.919336
4610.635000,31.322462,30.236134,9.571289
4610.654000,31.322462,30.236134,9.571289
4610.673000,31.322462,30.236134,9.571289
4610.693000,31.322462,30.236134,9.571289
4610.712000,31.322462,30.236134,9.571289
4610.731000,31.322462,30.236134,9.571289
4610.751000,31.322462,30.236134,9.571289
4610.770000,29.511916,30.236134,10.267384
4610.789000,29.511916,30.236134,10.267384
4610.808000,29.511916,30.236134,10.267384
4610.828000,29.511916,30.236134,10.267384
4610.848000,29.511916,30.236134,10.267384
4610.868000,29.511916,30.236134,10.267384
4610.888000,33.676176,27.882424,11.485547
4610.908000,33.676176,27.882424,11.485547
4610.929000,33.676176,27.882424,11.485547
4610.950000,33.676176,27.882424,11.485547
4610.970000,33.676176,27.882424,11.485547
4610.991000,33.676176,27.882424,11.485547
4611.011000,31.865626,28.968752,9.049219
4611.031000,31.865626,28.968752,9.049219
4611.051000,31.865626,28.968752,9.049219
4611.070000,31.865626,28.968752,9.049219
4611.089000,31.865626,28.968752,9.049219
4611.108000,31.865626,28.968752,9.049219
4611.127000,31.865626,28.968752,9.049219
4611.146000,34.038284,28.968752,8.353126
4611.165000,34.038284,28.968752,8.353126
4611.185000,34.038284,28.968752,8.353126
4611.204000,34.038284,28.968752,8.353126
4611.224000,34.038284,28.968752,8.353126
4611.244000,34.038284,28.968752,8.353126
4611.264000,33.857228,26.977150,10.963477
4611.285000,33.857228,26.977150,10.963477
4611.305000,33.857228,26.977150,10.963477
4611.325000,33.857228,26.977150,10.963477
4611.345000,33.857228,26.977150,10.963477
4611.365000,33.857228,26.977150,10.963477
4611.385000,33.857228,26.977150,10.963477
4611.404000,34.400390,27.520314,11.485547
4611.423000,34.400390,27.520314,11.485547
4611.442000,34.400390,27.520314,11.485547
4611.462000,34.400390,27.520314,11.485547
4611.481000,34.400390,27.520314,11.485547
4611.501000,34.400390,27.520314,11.485547
4611.520000,34.038284,26.071876,10.441406
4611.539000,34.038284,26.071876,10.441406
4611.559000,34.038284,26.071876,10.441406
4611.580000,34.038284,26.071876,10.441406
4611.600000,34.038284,26.071876,10.441406
4611.620000,34.038284,26.071876,10.441406
4611.640000,34.762500,24.985548,11.137501
4611.661000,34.762500,24.985548,11.137501
4611.681000,34.762500,24.985548,11.137501
4611.701000,34.762500,24.985548,11.137501
4611.721000,34.762500,24.985548,11.137501
4611.742000,34.762500,24.985548,11.137501
4611.762000,34.762500,24.985548,11.137501
4611.783000,34.400390,24.623438,11.833594
4611.803000,34.400390,24.623438,11.833594
4611.823000,34.400390,24.623438,11.833594
4611.843000,34.400390,24.623438,11.833594
4611.862000,34.400390,24.623438,11.833594
4611.882000,34.400390,24.623438,11.833594
4611.901000,33.676176,23.899220,12.181642
4611.920000,33.676176,23.899220,12.181642
4611.939000,33.676176,23.899220,12.181642
4611.958000,33.676176,23.899220,12.181642
4611.977000,33.676176,23.899220,12.181642
4611.996000,33.676176,23.899220,12.181642
4612.043000,35.124610,23.537110,12.877735
4612.062000,35.124610,23.537110,12.877735
4612.081000,35.124610,23.537110,12.877735
4612.101000,35.124610,23.537110,12.877735
4612.121000,35.124610,23.537110,12.877735
4612.141000,35.124610,23.537110,12.877735
4612.161000,35.305664,21.907618,11.659571
4612.181000,35.305664,21.907618,11.659571
4612.201000,35.305664,21.907618,11.659571
4612.221000,35.305664,21.907618,11.659571
4612.241000,35.305664,21.907618,11.659571
4612.261000,35.305664,21.907618,11.659571
4612.282000,36.935156,21.726562,13.921876
4612.302000,36.935156,21.726562,13.921876
4612.321000,36.935156,21.726562,13.921876
4612.340000,36.935156,21.726562,13.921876
4612.359000,36.935156,21.726562,13.921876
4612.378000,36.935156,21.726562,13.921876
4612.398000,37.297268,20.278126,13.573829
4612.417000,37.297268,20.278126,13.573829
4612.437000,37.297268,20.278126,13.573829
4612.457000,37.297268,20.278126,13.573829
4612.477000,37.297268,20.278126,13.573829
4612.496000,37.297268,20.278126,13.573829
4612.516000,37.297268,20.278126,13.573829
4612.535000,37.297268,19.553908,13.573829
4612.555000,37.297268,19.553908,13.573829
4612.575000,37.297268,19.553908,13.573829
